"","CustomerID","Age","CommuteTime","EducationYears","EmploymentLength","Gender","HouseholdSize","JobCategory","MaritalStatus","PoliticalPartyMem","Retired","TownSize","UnionMember","CardItemsMonthly","CardSpendMonth","CardTenure","CreditDebt","DebtToIncomeRatio","HHIncome","LoanDefault","OtherDebt","CarBrand","CarOwnership","CarsOwned","CarValue","HomeOwner","Internet","NumberBirds","NumberCats","NumberDogs","NumberPets","OwnsFax","OwnsGameSystem","OwnsMobileDevice","OwnsPC","ActiveLifestyle","NewsSubscriber","TVWatchingHours","Votes","CallerID","CallForward","CallingCard","CallWait","DataLastMonth","DataOverTenure","EquipmentLastMonth","EquipmentOverTenure","EquipmentRental","Multiline","Pager","PhoneCoTenure","Region","ThreeWayCalling","VM","VoiceLastMonth","VoiceOverTenure","WirelessData","CreditCard","EBilling","TotalDebt","AvgCardSpendMonth","AvgValuePerCar","TechOwnership","NumAddOns","CardSpendMonthScaled","DataOverTenureScaled","VoiceOverTenureScaled","HHIncomeScaled","CarValueScaled"
"3930","3248-BOHSKN-12L",53,26,16,9,"Male",3,"Sales","Married","No","No",1,"No",6,2300.5,14,0.357485,9.5,53000,"No",4.677515,"Domestic","Lease",2,33700,"No",4,0,0,0,0,"Yes","Yes","Yes","Yes","Yes","No",11,"No","Yes","Yes","Yes","Yes",100.3,2892.45,63.25,1813.15,"Yes","Yes","Yes",30,2,"Yes","Yes",25.5,260.3,"Yes","AMEX","Yes",5.035,383.416666666667,16850,4,4,-0.439610402084223,2.46798928906149,-0.457688740334165,-0.0317746313140243,0.396667325932943
"3931","0216-HRADQP-WS4",29,30,11,8,"Male",3,"Service","Married","No","No",4,"No",14,2173.2,11,1.777776,7.7,52000,"No",2.226224,"Foreign","Own",1,31200,"No",1,0,0,0,0,"No","Yes","No","Yes","No","Yes",30,"No","Yes","Yes","No","Yes",35.05,1316.5,0,0,"No","Yes","No",41,2,"Yes","No",48.9,667.05,"Yes","Disc","No",4.004,155.228571428571,31200,2,2,-0.491607861967031,0.893618834069423,-0.0422778775701314,-0.0498325031678686,0.269413700474421
"3932","8530-UFAWAZ-9DK",49,33,12,20,"Female",2,"Service","Married","No","No",3,"Yes",11,5675.3,29,4.3416,15,108000,"No",11.8584,"Domestic","Own",2,66700,"Yes",1,0,2,0,2,"No","No","Yes","Yes","No","Yes",24,"No","No","No","Yes","No",0,0,0,0,"No","No","No",61,5,"No","No",51.75,1126.5,"No","Disc","Yes",16.2,515.936363636364,33350,2,0,0.938873711132586,-0.421561662771884,0.426955117874086,0.961408320647409,2.07641518198544
"3933","9756-ZVYPOX-JIM",25,37,12,1,"Female",5,"Professional","Married","No","No",2,"No",9,2691.2,7,0.48692,7.4,28000,"No",1.58508,"Foreign","Lease",4,12300,"No",0,0,1,0,1,"No","No","No","No","Yes","No",17,"No","No","No","No","No",0,0,0,0,"No","No","No",12,4,"No","No",15.45,66.7,"No","Visa","No",2.072,299.022222222222,3075,0,0,-0.280023539741623,-0.421561662771884,-0.655411034202922,-0.483221427660131,-0.69262370799201
"3934","4150-YPGHUS-A59",32,22,12,7,"Female",4,"Crafts","Married","No","No",2,"No",7,1357.8,15,1.0553,17.3,25000,"No",3.2697,"Domestic","Own",1,13500,"Yes",3,0,0,0,0,"No","No","Yes","Yes","Yes","No",17,"Yes","No","Yes","No","No",0,0,30.85,1259.35,"Yes","Yes","No",42,1,"No","No",23.25,359.85,"No","AMEX","Yes",4.325,193.971428571429,13500,2,1,-0.824669360697915,-0.421561662771884,-0.356019038089151,-0.537395043221663,-0.63154196777192
"3935","7852-XHVHXE-S8D",32,25,12,2,"Male",1,"Sales","Unmarried","Yes","No",2,"No",9,2789.4,2,0.23349,1.5,43000,"No",0.41151,"Foreign","Own",1,19700,"No",0,0,0,0,0,"No","No","No","No","Yes","No",24,"No","Yes","Yes","Yes","Yes",0,0,0,0,"No","No","No",2,3,"Yes","No",6.9,3,"No","Visa","No",0.645,309.933333333333,19700,0,1,-0.23991238058615,-0.421561662771884,-0.720467388125649,-0.212353349852467,-0.315952976634783
"3936","8171-TBOJEM-5KE",29,27,15,4,"Male",1,"Service","Unmarried","No","No",1,"No",6,1055.4,11,0.528876,5.9,27000,"No",1.064124,"Domestic","Lease",3,15100,"Yes",2,0,0,0,0,"No","Yes","Yes","Yes","No","Yes",18,"Yes","Yes","Yes","Yes","Yes",40.05,1692.25,0,0,"No","Yes","No",42,2,"Yes","No",36.75,505.8,"Yes","Disc","Yes",1.593,175.9,5033.33333333333,3,2,-0.948188856915991,1.26899222692026,-0.20696134805741,-0.501279299513975,-0.550099647478465
"3937","8945-DFYLDV-HE9",20,22,15,0,"Male",1,"Sales","Unmarried","Yes","No",1,"No",10,6901.1,2,0.267375,15.5,15000,"Yes",2.057625,"Domestic","Lease",2,7500,"Yes",0,0,1,1,9,"No","Yes","Yes","Yes","Yes","No",16,"Yes","No","No","No","No",0,0,17.55,480.3,"Yes","No","No",26,4,"No","No",8.7,71.95,"No","AMEX","No",2.325,690.11,3750,3,0,1.43956881187372,-0.421561662771884,-0.650049246791709,-0.717973761760106,-0.936950668872374
"3938","1522-RFXLTU-173",59,24,10,3,"Male",2,"Sales","Married","Yes","No",3,"No",8,2932.8,19,0.29636,3.1,40000,"No",0.94364,"Domestic","Own",5,16100,"Yes",1,0,0,2,7,"No","No","Yes","Yes","No","No",26,"Yes","No","No","Yes","No",0,0,0,0,"No","Yes","No",52,5,"No","No",32.85,536.25,"No","Disc","No",1.24,366.6,3220,2,1,-0.181338651228768,-0.421561662771884,-0.17586298107237,-0.266526965414,-0.499198197295056
"3939","5963-HLGPAN-XZX",54,18,14,24,"Male",1,"Labor","Unmarried","No","No",1,"No",7,3010.6,30,1.56736,8,79000,"No",4.75264,"Domestic","Own",3,36600,"No",0,0,0,0,2,"No","No","No","No","No","Yes",15,"Yes","Yes","Yes","Yes","Yes",32.55,1771.1,0,0,"No","Yes","No",57,4,"Yes","No",45.9,910.5,"Yes","AMEX","No",6.32,430.085714285714,12200,0,2,-0.149560156500705,1.3477631970501,0.20635586438415,0.437730036885926,0.54428153146483
"3940","7774-GNFZTN-SJR",67,25,9,16,"Male",1,"Professional","Unmarried","No","Yes",4,"No",9,2434.4,31,0.3618,20.1,20000,"No",3.6582,"Domestic","Lease",3,12500,"Yes",0,0,1,0,7,"No","No","No","No","Yes","Yes",16,"Yes","No","Yes","Yes","Yes",0,0,0,0,"No","No","No",60,5,"Yes","No",69.15,1356.2,"No","Mast","No",4.02,270.488888888889,4166.66666666667,0,1,-0.384917080180783,-0.421561662771884,0.661546083275189,-0.627684402490885,-0.682443417955329
"3941","6099-XKIMSD-LAH",45,25,16,18,"Female",2,"Crafts","Married","Yes","No",1,"No",10,5788.9,17,5.057106,15.8,141000,"No",17.220894,"Foreign","Own",3,87200,"Yes",0,0,0,0,7,"No","Yes","Yes","No","No","No",18,"Yes","Yes","No","Yes","No",0,0,0,0,"No","Yes","No",53,1,"No","No",28.65,503.8,"No","Disc","No",22.278,578.89,29066.6666666667,2,1,0.985275215002868,-0.421561662771884,-0.209003933737872,1.55731809182427,3.11989491074533
"3942","1890-HNWCEI-0ZL",69,19,11,11,"Male",1,"Professional","Unmarried","No","No",1,"No",13,2885.2,31,2.421888,10.2,53000,"No",2.984112,"Domestic","Own",0,25907.1507883633,"Yes",0,1,4,0,5,"No","No","No","No","No","No",24,"Yes","No","No","Yes","Yes",0,0,0,0,"No","No","No",59,4,"No","No",46.8,888.15,"No","Visa","No",5.406,221.938461538462,Inf,0,0,-0.200781534892725,-0.421561662771884,0.183529969404983,-0.0317746313140243,0
"3943","7932-GMZJZV-P12",53,21,14,23,"Female",1,"Labor","Unmarried","No","No",1,"No",12,7847.1,13,2.02048,8.2,64000,"No",3.22752,"Domestic","Own",2,34800,"Yes",0,0,0,0,9,"No","No","No","No","No","Yes",22,"Yes","No","Yes","No","No",0,0,0,0,"No","No","No",31,1,"No","No",11.85,132.15,"No","Othe","No",5.248,653.925,17400,0,0,1.82597570149772,-0.421561662771884,-0.588567417809791,0.166861959078262,0.452658921134693
"3944","5507-EJEVSW-2QX",67,26,18,21,"Male",2,"Labor","Married","No","No",1,"No",10,3999.6,37,0.385,14,110000,"No",15.015,"Foreign","Own",1,79400,"Yes",0,0,3,0,4,"No","No","Yes","No","No","Yes",23,"Yes","Yes","Yes","Yes","Yes",0,0,0,0,"No","Yes","Yes",70,1,"Yes","No",72.6,1606.65,"No","Visa","No",15.4,399.96,79400,1,3,0.254410682651666,-0.421561662771884,0.917328875111089,0.997524064355098,2.72286359931474
"3945","5489-JDEHRQ-314",62,27,10,25,"Male",2,"Service","Married","No","No",3,"No",11,3053.9,40,5.660928,9.6,84000,"No",2.403072,"Foreign","Own",1,39000,"Yes",0,0,0,3,3,"No","No","No","No","No","Yes",21,"Yes","No","No","Yes","No",0,0,0,0,"No","Yes","No",72,2,"No","No",189,4414.7,"No","Disc","No",8.064,277.627272727273,39000,0,1,-0.131873667789585,-0.421561662771884,3.78517023512226,0.528019396155147,0.666445011905011
"3946","6395-NQKEME-E6N",37,23,16,3,"Female",2,"Professional","Married","No","No",2,"No",13,6551.3,5,0.55296,5.4,64000,"No",2.90304,"Domestic","Own",3,41700,"Yes",3,0,1,0,1,"No","Yes","No","Yes","Yes","No",13,"No","Yes","Yes","Yes","Yes",22.95,363.05,43.1,672.8,"Yes","No","Yes",18,2,"Yes","Yes",25.35,151.95,"Yes","Othe","No",3.456,503.946153846154,13900,2,3,1.29668812478019,-0.0588755409502079,-0.568345819573214,0.166861959078262,0.803878927400216
"3947","2289-LJGECZ-2ZM",29,19,17,0,"Male",1,"Sales","Unmarried","No","No",3,"No",9,4626,3,1.9722,22.8,25000,"Yes",3.7278,"Domestic","Own",2,14500,"Yes",2,0,0,2,13,"No","Yes","No","Yes","Yes","No",16,"No","No","No","No","No",0,0,0,0,"No","No","Yes",13,1,"No","No",15,62.1,"No","AMEX","No",5.7,514,7250,2,1,0.510272496246252,-0.421561662771884,-0.660108981267986,-0.537395043221663,-0.580640517588511
"3948","0871-BNHGXE-S85",39,25,22,4,"Male",3,"Sales","Unmarried","No","No",1,"Yes",11,1813.4,7,3.177795,11.5,61000,"Yes",3.837205,"Foreign","Lease",1,39400,"Yes",3,0,0,0,0,"Yes","Yes","Yes","Yes","No","Yes",14,"Yes","No","No","No","No",0,0,33.35,642.15,"Yes","Yes","No",20,2,"No","Yes",19.05,139.3,"No","Visa","Yes",7.015,164.854545454545,39400,4,2,-0.63857318848576,-0.421561662771884,-0.581265174002139,0.11268834351673,0.686805591978375
"3949","7321-QQOGGJ-OSE",45,24,13,1,"Female",2,"Sales","Married","No","No",2,"Yes",7,1453,3,0.965712,4.4,31000,"No",0.398288,"Domestic","Own",1,20700,"Yes",1,0,2,0,2,"No","Yes","No","Yes","No","No",20,"No","No","No","No","No",0,0,19.7,48.2,"Yes","Yes","No",3,4,"No","No",7.35,6.3,"No","Othe","Yes",1.364,207.571428571429,20700,2,1,-0.785783593370002,-0.421561662771884,-0.717097121752886,-0.429047812098598,-0.265051526451374
"3950","5569-YTISZR-M2O",31,26,12,1,"Female",1,"Sales","Unmarried","No","No",1,"No",12,3067.4,6,0.968619,6.7,61000,"No",3.118381,"Foreign","Own",2,30300,"No",0,0,1,0,1,"No","No","No","No","Yes","No",20,"Yes","Yes","No","No","No",0,0,0,0,"No","No","No",26,2,"No","No",24.75,204.5,"No","Visa","No",4.087,255.616666666667,15150,0,0,-0.126359404565564,-0.421561662771884,-0.514676880819065,0.11268834351673,0.223602395309353
"3951","6152-KPRGTZ-ZVJ",18,32,11,1,"Male",1,"Service","Unmarried","Yes","No",5,"No",5,931.3,0,0.057443,3.1,17000,"No",0.469557,"Domestic","Own",3,11700,"No",2,0,0,0,7,"No","No","Yes","Yes","Yes","Yes",15,"Yes","No","Yes","No","No",0,0,0,0,"No","Yes","No",7,5,"No","No",13.95,30.05,"No","Visa","No",0.527,186.26,3900,2,1,-0.998879232182734,-0.421561662771884,-0.692841416797395,-0.681858018052417,-0.723164578102056
"3952","9800-TSVDJH-FJX",62,22,21,9,"Male",1,"Sales","Unmarried","No","No",1,"No",9,10357.3,14,18.88425,9.9,250000,"Yes",5.86575,"Domestic","Own",2,79700,"Yes",1,0,0,0,0,"No","No","Yes","Yes","Yes","Yes",16,"Yes","Yes","Yes","Yes","Yes",35.65,1228.35,0,0,"No","No","Yes",35,2,"Yes","Yes",66.45,755,"Yes","AMEX","No",24.75,1150.81111111111,39850,2,3,2.85130189001166,0.805557185154451,0.0475448277282013,3.52562612389329,2.73813403436976
"3953","3589-CAYBPB-PS0",62,19,10,15,"Female",2,"Professional","Married","No","No",1,"No",10,6657.3,29,0.56606,12.4,55000,"No",6.25394,"Foreign","Own",3,36800,"No",1,0,0,0,4,"No","No","Yes","Yes","No","Yes",12,"Yes","No","No","Yes","No",0,0,0,0,"No","No","No",63,1,"No","No",52.05,1091.2,"No","AMEX","Yes",6.82,665.73,12266.6666666667,2,0,1.33998530268732,-0.421561662771884,0.390903480613925,0.00434111239366418,0.554461821501511
"3954","1238-AJDOQQ-RYL",36,18,19,3,"Male",2,"Sales","Married","No","No",2,"No",15,8225.3,18,1.048528,10.4,71000,"No",6.335472,"Domestic","Own",3,31500,"Yes",3,0,2,0,2,"No","Yes","Yes","Yes","Yes","Yes",23,"Yes","Yes","No","Yes","No",28.95,1827.2,40.95,2550.9,"Yes","Yes","Yes",64,3,"Yes","Yes",53.55,1153.75,"Yes","AMEX","No",7.384,548.353333333333,10500,3,4,1.98045676455882,1.40380696907653,0.454785347770386,0.293267062055172,0.284684135529443
"3955","3886-TMAJOL-WXW",52,21,18,6,"Female",1,"Sales","Unmarried","Yes","No",1,"Yes",8,2810.4,12,3.509429,11.9,77000,"Yes",5.653571,"Foreign","Own",2,33500,"No",0,0,0,0,3,"Yes","Yes","No","No","Yes","No",19,"No","Yes","No","Yes","Yes",0,0,0,0,"No","Yes","Yes",25,3,"Yes","Yes",16.95,138.05,"No","AMEX","No",9.163,351.3,16750,2,4,-0.231334637793228,-0.421561662771884,-0.582541790052427,0.401614293178238,0.386487035896262
"3956","6320-XCYEGF-4VT",29,23,13,6,"Male",1,"Labor","Unmarried","Yes","No",3,"Yes",7,1502.9,4,0.313344,10.2,24000,"Yes",2.134656,"Domestic","Own",0,25907.1507883633,"No",0,0,1,1,5,"No","No","No","No","No","No",21,"No","No","Yes","No","No",0,0,0,0,"No","No","No",7,2,"No","No",16.8,44.75,"No","Disc","No",2.448,214.7,Inf,0,0,-0.765401242638249,-0.421561662771884,-0.677828412045997,-0.555452915075508,0
"3957","1906-NRWEYB-E31",50,29,10,4,"Female",2,"Sales","Married","No","No",4,"No",17,6914.8,31,1.501368,18.8,33000,"Yes",4.702632,"Domestic","Lease",2,17600,"Yes",0,0,1,0,1,"No","No","No","No","No","Yes",18,"No","No","Yes","Yes","No",0,0,0,0,"No","No","No",59,5,"No","No",28.35,569.4,"No","AMEX","No",6.204,406.752941176471,8800,0,0,1.44516476788624,-0.421561662771884,-0.142007123418706,-0.392932068390909,-0.422846022019942
"3958","7557-KXMZNV-PU3",40,31,19,4,"Female",1,"Professional","Unmarried","No","No",2,"No",11,3089,3,0.053072,0.8,31000,"No",0.194928,"Domestic","Lease",2,14000,"Yes",4,3,0,0,3,"No","Yes","No","Yes","Yes","No",22,"Yes","No","No","No","No",0,0,0,0,"No","No","No",7,2,"No","No",13.5,24.5,"No","AMEX","Yes",0.248,280.818181818182,7000,2,0,-0.11753658340713,-0.421561662771884,-0.698509592060678,-0.429047812098598,-0.606091242680215
"3959","2521-BKEFER-MS1",79,22,14,33,"Male",2,"Labor","Married","No","Yes",1,"No",2,211,39,0.40599,13,9000,"No",0.76401,"Foreign","Lease",1,5200,"No",0,0,2,0,2,"No","Yes","No","Yes","Yes","Yes",21,"Yes","Yes","Yes","Yes","Yes",0,0,0,0,"No","Yes","Yes",72,3,"Yes","No",64.2,1557.8,"No","Visa","No",1.17,105.5,5200,2,3,-1.29309580997996,-0.421561662771884,0.867438719865795,-0.826320992883171,-1.05402400429421
"3960","6605-HMUAQX-UP2",20,21,15,0,"Female",1,"Professional","Unmarried","No","No",5,"Yes",18,2843.8,2,1.143675,11.5,17000,"Yes",0.811325,"Foreign","Lease",4,9400,"No",1,0,0,0,0,"No","No","Yes","Yes","Yes","No",27,"No","No","Yes","Yes","No",0,0,0,0,"No","No","No",19,4,"Yes","No",22.8,121.6,"No","Mast","Yes",1.955,157.988888888889,2350,2,1,-0.217691942113057,-0.421561662771884,-0.59934205727423,-0.681858018052417,-0.840237913523897
"3961","9955-CVMUZH-O6X",63,25,14,17,"Female",2,"Professional","Married","Yes","No",1,"No",9,3621,36,0.15744,4.8,41000,"No",1.81056,"Foreign","Own",3,18800,"No",0,0,2,1,9,"Yes","No","No","No","No","Yes",15,"Yes","Yes","Yes","Yes","Yes",32.2,2238.25,0,0,"No","No","No",71,5,"Yes","No",69.3,1641.35,"Yes","AMEX","No",1.968,402.333333333333,6266.66666666667,1,1,0.0997662340135592,1.8144449814021,0.952767736667111,-0.248469093560155,-0.361764281799852
"3962","0066-PXANVZ-DFW",69,29,10,20,"Male",2,"Professional","Married","Yes","Yes",4,"Yes",17,3049.6,39,0.085995,2.1,15000,"No",0.229005,"Foreign","Own",2,8200,"No",0,0,2,0,2,"No","No","No","No","No","Yes",22,"Yes","No","No","Yes","Yes",0,0,0,0,"No","Yes","No",72,4,"Yes","No",140.25,3371,"No","Visa","No",0.315,179.388235294118,4100,0,2,-0.133630062742422,-0.421561662771884,2.71924689777298,-0.717973761760106,-0.901319653743988
"3963","2172-GUETOD-J7Z",36,24,16,1,"Female",1,"Sales","Unmarried","No","No",1,"No",11,1894.1,6,0.882252,8.1,28000,"No",1.385748,"Foreign","Own",1,13300,"No",2,0,2,1,3,"Yes","Yes","Yes","Yes","Yes","No",17,"Yes","Yes","Yes","No","Yes",24.4,413.1,38.4,726.3,"Yes","Yes","Yes",20,1,"No","Yes",11.25,59.45,"Yes","Disc","Yes",2.268,172.190909090909,13300,4,3,-0.605610148324389,-0.00887570512270504,-0.662815407294598,-0.483221427660131,-0.641722257808601
"3964","0209-YYAIJN-RVU",70,18,13,20,"Female",1,"Labor","Unmarried","Yes","Yes",3,"No",6,1147.1,7,0.241536,11.1,16000,"No",1.534464,"Foreign","Lease",1,10500,"No",0,0,0,0,0,"No","No","Yes","No","No","No",22,"No","No","No","Yes","No",0,0,0,0,"No","No","No",27,4,"No","No",18,149.75,"No","AMEX","No",1.776,191.183333333333,10500,1,0,-0.910732713386898,-0.421561662771884,-0.570592663821723,-0.699915889906262,-0.784246318322147
"3965","6496-YKBPWT-QSZ",69,28,13,25,"Female",1,"Service","Unmarried","Yes","No",2,"No",11,2363.5,33,1.345536,6.4,96000,"No",4.798464,"Foreign","Own",2,40800,"Yes",0,3,0,0,3,"No","No","No","Yes","Yes","Yes",19,"Yes","No","Yes","Yes","No",0,0,0,0,"No","Yes","No",63,4,"Yes","No",94.2,1908.65,"No","Disc","No",6.144,214.863636363636,20400,1,2,-0.413877173705457,-0.421561662771884,1.22575931286091,0.744713858401278,0.758067622235148
"3966","8580-NWOECM-8O1",53,40,12,8,"Male",1,"Professional","Unmarried","No","No",4,"Yes",14,2978.9,22,0.82368,9,32000,"No",2.05632,"Foreign","Own",3,14300,"Yes",0,0,1,2,4,"No","No","No","No","No","No",20,"No","Yes","Yes","Yes","Yes",23.35,1192.95,0,0,"No","No","Yes",51,5,"Yes","Yes",46.35,821.95,"Yes","Mast","No",2.88,212.778571428571,4766.66666666667,0,3,-0.162508463478592,0.770192665907826,0.115920383381679,-0.410989940244754,-0.590820807625192
"3967","2897-SQTLBT-DO7",75,32,18,27,"Male",2,"Labor","Married","No","Yes",5,"No",12,4143.9,40,0.22032,3.6,15000,"No",0.31968,"Domestic","Own",3,9500,"No",0,0,3,1,4,"No","Yes","Yes","No","No","Yes",12,"No","No","No","Yes","No",0,0,0,0,"No","Yes","No",72,5,"No","No",93.3,2317.2,"No","Disc","Yes",0.54,345.325,3166.66666666667,2,1,0.313352029557316,-0.421561662771884,1.64300850273736,-0.717973761760106,-0.835147768505556
"3968","8512-RRDZYC-GKB",67,22,19,27,"Female",1,"Labor","Unmarried","No","Yes",1,"No",11,2589.1,25,5.01492,31.6,30000,"No",4.46508,"Domestic","Lease",2,15400,"No",0,0,0,0,6,"No","No","No","No","Yes","Yes",11,"No","No","No","Yes","No",0,0,0,0,"No","Yes","No",51,1,"Yes","No",82.05,1323.45,"No","Mast","No",9.48,235.372727272727,7700,0,2,-0.321727708272924,-0.421561662771884,0.628098742757618,-0.447105683952442,-0.534829212423442
"3969","9268-EGPXPL-52P",23,23,17,0,"Female",3,"Sales","Unmarried","Yes","No",2,"No",4,691.4,5,1.969,17.9,22000,"No",1.969,"Foreign","Own",2,9700,"No",4,0,0,2,2,"No","Yes","Yes","Yes","No","Yes",17,"Yes","Yes","Yes","Yes","Yes",39.3,2160.65,49.25,2793.15,"Yes","Yes","Yes",57,3,"Yes","Yes",16.35,305.8,"Yes","Disc","No",3.938,172.85,4850,3,4,-1.0968697319933,1.7369227584208,-0.411219916103646,-0.591568658783196,-0.824967478468874
"3970","6036-DCOPOQ-ZGH",65,17,9,10,"Female",1,"Service","Unmarried","No","No",1,"Yes",7,2216.2,13,0.80004,11.3,30000,"No",2.58996,"Domestic","Own",3,15600,"No",1,0,0,0,9,"No","No","No","Yes","Yes","No",10,"No","Yes","No","No","Yes",0,0,0,0,"No","No","No",26,5,"No","No",12.15,108.4,"No","Mast","No",3.39,316.6,5200,1,0,-0.474043912438667,-0.421561662771884,-0.612823122765282,-0.447105683952442,-0.524648922386761
"3971","1518-USSGDF-5HT",22,42,17,0,"Male",2,"Crafts","Unmarried","Yes","No",5,"Yes",12,2820,4,0.254592,11.7,34000,"Yes",3.723408,"Domestic","Own",1,20000,"No",0,0,0,1,1,"No","Yes","No","No","Yes","Yes",22,"Yes","No","No","Yes","No",0,0,0,0,"No","Yes","No",52,4,"No","No",86.55,1526.8,"No","Mast","No",3.978,235,20000,1,1,-0.227413383945035,-0.421561662771884,0.835778641818629,-0.374874196537065,-0.300682541579761
"3972","7374-ZDEGRQ-AQ3",27,11,10,8,"Female",2,"Labor","Married","No","No",5,"No",9,1223.2,4,0.733425,12.7,25000,"No",2.441575,"Foreign","Lease",3,11200,"Yes",0,0,0,0,4,"No","Yes","Yes","No","Yes","No",17,"No","No","No","No","No",0,0,0,0,"No","No","No",18,5,"No","No",22.8,135.7,"No","Mast","No",3.175,135.911111111111,3733.33333333333,2,0,-0.879648607361119,-0.421561662771884,-0.584941828226971,-0.537395043221663,-0.74861530319376
"3973","7108-GCYNDW-XU0",35,32,14,4,"Female",1,"Professional","Unmarried","Yes","No",4,"No",8,2609.6,9,0.87552,4.8,40000,"No",1.04448,"Foreign","Own",2,18500,"No",0,0,0,0,0,"No","Yes","Yes","No","No","No",10,"Yes","Yes","No","No","Yes",0,0,0,0,"No","Yes","No",18,4,"No","No",31.8,193.4,"No","Visa","Yes",1.92,326.2,9250,2,1,-0.313354197451263,-0.421561662771884,-0.526013231345631,-0.266526965414,-0.377034716854874
"3974","3557-SBVNER-SYE",38,30,17,2,"Female",2,"Sales","Married","No","No",2,"No",8,4036.5,5,0.282555,3.9,45000,"No",1.472445,"Foreign","Own",1,20800,"Yes",4,0,2,0,7,"No","Yes","Yes","Yes","No","No",21,"No","No","No","No","No",21.8,388.65,31.8,671.25,"Yes","Yes","No",20,2,"No","Yes",40.35,271.5,"Yes","AMEX","Yes",1.755,504.5625,20800,3,2,0.269483002130658,-0.0333011993481285,-0.446250260523576,-0.176237606144778,-0.259961381433033
"3975","5534-HASUJQ-Q8D",29,31,16,3,"Female",2,"Crafts","Unmarried","No","No",2,"Yes",9,2177.2,11,0.86022,8.1,59000,"No",3.91878,"Domestic","Own",2,29700,"No",3,0,1,0,1,"No","Yes","Yes","Yes","No","Yes",19,"No","Yes","Yes","Yes","No",0,0,38.9,1876.05,"Yes","Yes","Yes",47,1,"No","No",32.55,498.85,"No","Mast","Yes",4.779,241.911111111111,14850,3,2,-0.489974006196951,-0.421561662771884,-0.214059333297016,0.0765725998090412,0.193061525199307
"3976","7991-ZUYIPT-RFE",22,24,17,0,"Male",1,"Sales","Unmarried","No","No",3,"No",10,3238.3,4,0.255684,14.9,33000,"Yes",4.661316,"Domestic","Own",4,19700,"Yes",0,0,0,0,0,"No","No","Yes","Yes","Yes","Yes",25,"No","No","No","No","No",0,0,0,0,"No","No","No",13,1,"No","No",12.15,46,"No","Disc","Yes",4.917,323.83,4925,2,0,-0.0565529167888802,-0.421561662771884,-0.676551795995708,-0.392932068390909,-0.315952976634783
"3977","9968-VJKTZG-NNZ",49,28,14,6,"Male",2,"Sales","Unmarried","Yes","No",3,"No",7,1615.3,18,0.3542,1.1,46000,"No",0.1518,"Domestic","Own",0,25907.1507883633,"No",3,1,0,0,1,"No","Yes","Yes","Yes","Yes","Yes",19,"Yes","Yes","Yes","No","No",0,0,0,0,"No","Yes","No",27,5,"No","No",19.5,163.3,"No","Mast","No",0.506,230.757142857143,Inf,3,1,-0.719489895498991,-0.421561662771884,-0.55675414583659,-0.158179734290934,0
"3978","1216-WSOBDB-69I",47,18,17,3,"Female",5,"Sales","Married","Yes","No",1,"No",11,6288.6,29,0.705456,3.6,71000,"No",1.850544,"Foreign","Own",2,20200,"Yes",0,0,2,0,2,"No","No","No","Yes","No","Yes",29,"No","No","No","Yes","No",0,0,0,0,"No","No","No",60,3,"No","No",62.4,1258.2,"No","AMEX","No",2.556,571.690909090909,10100,1,0,1.18938464708016,-0.421561662771884,0.561459384932533,0.293267062055172,-0.290502251543079
"3979","4842-BJNNVJ-ZPB",71,41,14,17,"Female",1,"Professional","Unmarried","No","No",5,"No",12,3240.6,25,4.508,16,49000,"No",3.332,"Foreign","Own",3,30400,"Yes",0,0,0,0,0,"No","No","Yes","No","No","Yes",21,"No","No","Yes","Yes","Yes",0,0,0,0,"No","No","No",56,1,"Yes","No",45,779.15,"No","Disc","No",7.84,270.05,10133.3333333333,1,1,-0.0556134497210841,-0.421561662771884,0.0722090498197843,-0.104006118729401,0.228692540327693
"3980","0024-UQUVXG-79W",26,25,21,0,"Male",3,"Sales","Married","No","No",1,"No",12,4752.8,5,0.74175,8.6,125000,"No",10.00825,"Foreign","Own",2,42600,"Yes",4,0,2,0,2,"Yes","Yes","Yes","Yes","Yes","No",16,"No","Yes","Yes","Yes","Yes",79.95,658.4,63.05,474.75,"Yes","Yes","Yes",9,1,"Yes","Yes",15.45,58.8,"Yes","AMEX","Yes",10.75,396.066666666667,21300,4,4,0.5620657241578,0.236178435306594,-0.663479247640749,1.26839214216276,0.849690232565284
"3981","1100-XGRFKL-MO7",39,31,12,9,"Male",2,"Service","Unmarried","Yes","No",3,"No",10,1515.2,4,3.001185,14.1,43000,"No",3.061815,"Foreign","Own",3,22200,"Yes",2,0,0,0,0,"No","No","Yes","Yes","No","No",23,"No","No","No","No","No",0,0,0,0,"No","No","No",8,4,"No","No",17.4,56.8,"No","Mast","No",6.063,151.52,7400,2,0,-0.760377136145252,-0.421561662771884,-0.665521833321211,-0.212353349852467,-0.188699351176261
"3982","2908-KXQYHB-USZ",70,16,13,23,"Female",2,"Professional","Married","No","Yes",1,"No",1,133.6,24,0.097614,8.7,11000,"No",0.859386,"Domestic","Lease",4,5800,"No",0,0,1,0,1,"No","No","No","No","Yes","Yes",14,"No","Yes","Yes","Yes","Yes",0,0,0,0,"No","No","No",56,2,"Yes","No",49.5,917.85,"No","Mast","No",0.957,133.6,1450,0,1,-1.32471091913101,-0.421561662771884,0.21386236675985,-0.790205249175483,-1.02348313418417
